SalesOrderLine,SalesOrder,DateKey,CustomerKey,ProductKey,TerritoryKey,Channel,OrderQuantity,UnitPrice,SalesAmount,ProductCost,Profit,DiscountPct
SO61148 - 3,SO61148,20191130,12933,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61148 - 4,SO61148,20191130,12933,234,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO61148 - 5,SO61148,20191130,12933,225,Southwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61149 - 1,SO61149,20191130,12416,537,Southwest|United States|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO61149 - 2,SO61149,20191130,12416,528,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61150 - 1,SO61150,20191130,16673,378,Southwest|United States|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO61150 - 2,SO61150,20191130,16673,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61150 - 3,SO61150,20191130,16673,225,Southwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61150 - 4,SO61150,20191130,16673,479,Southwest|United States|North America,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61151 - 1,SO61151,20191130,22995,378,Canada|Canada|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO61151 - 2,SO61151,20191130,22995,540,Canada|Canada|North America,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO61151 - 3,SO61151,20191130,22995,529,Canada|Canada|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO61151 - 4,SO61151,20191130,22995,480,Canada|Canada|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO61152 - 1,SO61152,20191130,14414,588,Southwest|United States|North America,Internet,1,769.49,769.49,419.78,349.71,0.0000
SO61152 - 2,SO61152,20191130,14414,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61152 - 3,SO61152,20191130,14414,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO61152 - 4,SO61152,20191130,14414,225,Southwest|United States|North America,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61153 - 1,SO61153,20191130,13949,359,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO61153 - 2,SO61153,20191130,13949,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO61153 - 3,SO61153,20191130,13949,237,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO61154 - 1,SO61154,20191130,13905,363,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO61154 - 2,SO61154,20191130,13905,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO61154 - 3,SO61154,20191130,13905,234,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO61155 - 1,SO61155,20191130,11797,363,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO61155 - 2,SO61155,20191130,11797,537,Southwest|United States|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO61155 - 3,SO61155,20191130,11797,528,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61155 - 4,SO61155,20191130,11797,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61155 - 5,SO61155,20191130,11797,463,Southwest|United States|North America,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO61156 - 1,SO61156,20191130,11778,361,Northwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO61157 - 1,SO61157,20191130,26965,568,France|France|Europe,Internet,1,742.35,742.35,461.44,280.91,0.0000
SO61157 - 2,SO61157,20191130,26965,541,France|France|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO61157 - 3,SO61157,20191130,26965,530,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61158 - 1,SO61158,20191130,23348,583,Australia|Australia|Pacific,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO61158 - 2,SO61158,20191130,23348,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61158 - 3,SO61158,20191130,23348,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61158 - 4,SO61158,20191130,23348,225,Australia|Australia|Pacific,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61159 - 1,SO61159,20191130,17308,372,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO61160 - 1,SO61160,20191130,19975,376,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO61160 - 2,SO61160,20191130,19975,222,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61161 - 1,SO61161,20191130,25052,384,Australia|Australia|Pacific,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO61161 - 2,SO61161,20191130,25052,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61162 - 1,SO61162,20191130,22577,606,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61162 - 2,SO61162,20191130,22577,538,Australia|Australia|Pacific,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61163 - 1,SO61163,20191130,22572,604,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61163 - 2,SO61163,20191130,22572,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61163 - 3,SO61163,20191130,22572,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61164 - 1,SO61164,20191130,27359,584,Australia|Australia|Pacific,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61164 - 2,SO61164,20191130,27359,538,Australia|Australia|Pacific,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61165 - 1,SO61165,20191130,11101,564,Australia|Australia|Pacific,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO61165 - 2,SO61165,20191130,11101,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61165 - 3,SO61165,20191130,11101,463,Australia|Australia|Pacific,Internet,1,24.49,24.49,9.16,15.33,0.0000
SO61165 - 4,SO61165,20191130,11101,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61166 - 1,SO61166,20191130,25867,563,Southwest|United States|North America,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO61167 - 1,SO61167,20191130,23176,584,Southwest|United States|North America,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61168 - 1,SO61168,20191130,19123,382,Canada|Canada|North America,Internet,1,1120.49,1120.49,713.08,407.41,0.0000
SO61168 - 2,SO61168,20191130,19123,231,Canada|Canada|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO61169 - 1,SO61169,20191130,26937,606,United Kingdom|United Kingdom|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61169 - 2,SO61169,20191130,26937,538,United Kingdom|United Kingdom|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61169 - 3,SO61169,20191130,26937,529,United Kingdom|United Kingdom|Europe,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO61169 - 4,SO61169,20191130,26937,491,United Kingdom|United Kingdom|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61170 - 1,SO61170,20191130,26913,584,United Kingdom|United Kingdom|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61170 - 2,SO61170,20191130,26913,479,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61170 - 3,SO61170,20191130,26913,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61170 - 4,SO61170,20191130,26913,488,United Kingdom|United Kingdom|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61171 - 1,SO61171,20191130,11241,605,France|France|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61171 - 2,SO61171,20191130,11241,477,France|France|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61171 - 3,SO61171,20191130,11241,479,France|France|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61172 - 1,SO61172,20191130,28446,561,United Kingdom|United Kingdom|Europe,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO61172 - 2,SO61172,20191130,28446,479,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61172 - 3,SO61172,20191130,28446,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61269 - 1,SO61269,20191201,11792,217,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61269 - 2,SO61269,20191201,11792,231,Southwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO61270 - 1,SO61270,20191201,18259,485,Australia|Australia|Pacific,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO61271 - 1,SO61271,20191201,20454,538,Australia|Australia|Pacific,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61271 - 2,SO61271,20191201,20454,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO61272 - 1,SO61272,20191201,21239,528,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61272 - 2,SO61272,20191201,21239,480,Australia|Australia|Pacific,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO61273 - 1,SO61273,20191201,23430,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61274 - 1,SO61274,20191201,27148,225,Australia|Australia|Pacific,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61274 - 2,SO61274,20191201,27148,475,Australia|Australia|Pacific,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO61275 - 1,SO61275,20191201,13996,222,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61276 - 1,SO61276,20191201,17252,488,Australia|Australia|Pacific,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61276 - 2,SO61276,20191201,17252,225,Australia|Australia|Pacific,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61277 - 1,SO61277,20191201,15050,594,Germany|Germany|Europe,Internet,1,564.99,564.99,308.22,256.77,0.0000
SO61277 - 2,SO61277,20191201,15050,490,Germany|Germany|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61277 - 3,SO61277,20191201,15050,225,Germany|Germany|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61278 - 1,SO61278,20191201,22308,580,United Kingdom|United Kingdom|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO61278 - 2,SO61278,20191201,22308,479,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61278 - 3,SO61278,20191201,22308,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61278 - 4,SO61278,20191201,22308,488,United Kingdom|United Kingdom|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61279 - 1,SO61279,20191201,12859,363,United Kingdom|United Kingdom|Europe,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO61279 - 2,SO61279,20191201,12859,485,United Kingdom|United Kingdom|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO61280 - 1,SO61280,20191201,11891,214,Southwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61281 - 1,SO61281,20191201,28808,539,Northwest|United States|North America,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO61282 - 1,SO61282,20191201,11306,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO61283 - 1,SO61283,20191201,26273,538,Northwest|United States|North America,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61283 - 2,SO61283,20191201,26273,529,Northwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO61283 - 3,SO61283,20191201,26273,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61284 - 1,SO61284,20191201,27477,538,Southwest|United States|North America,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61284 - 2,SO61284,20191201,27477,480,Southwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO61285 - 1,SO61285,20191201,23791,540,Northwest|United States|North America,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO61285 - 2,SO61285,20191201,23791,529,Northwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO61285 - 3,SO61285,20191201,23791,214,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61286 - 1,SO61286,20191201,11530,536,Canada|Canada|North America,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO61286 - 2,SO61286,20191201,11530,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61287 - 1,SO61287,20191201,15760,478,Canada|Canada|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO61287 - 2,SO61287,20191201,15760,477,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61287 - 3,SO61287,20191201,15760,489,Canada|Canada|North America,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61288 - 1,SO61288,20191201,19709,528,Canada|Canada|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61288 - 2,SO61288,20191201,19709,536,Canada|Canada|North America,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO61288 - 3,SO61288,20191201,19709,222,Canada|Canada|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61289 - 1,SO61289,20191201,23694,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61289 - 2,SO61289,20191201,23694,536,Northwest|United States|North America,Internet,1,29.99,29.99,11.22,18.77,0.0000
SO61289 - 3,SO61289,20191201,23694,217,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61290 - 1,SO61290,20191201,23011,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO61290 - 2,SO61290,20191201,23011,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61291 - 1,SO61291,20191201,19779,474,Northwest|United States|North America,Internet,1,69.99,69.99,26.18,43.81,0.0000
SO61292 - 1,SO61292,20191201,22012,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO61292 - 2,SO61292,20191201,22012,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61293 - 1,SO61293,20191201,18083,477,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61293 - 2,SO61293,20191201,18083,222,Northwest|United States|North America,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61293 - 3,SO61293,20191201,18083,234,Northwest|United States|North America,Internet,1,49.99,49.99,38.49,11.50,0.0000
SO61294 - 1,SO61294,20191201,17396,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61294 - 2,SO61294,20191201,17396,484,Southwest|United States|North America,Internet,1,7.95,7.95,2.97,4.98,0.0000
SO61295 - 1,SO61295,20191201,14751,528,Northwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61295 - 2,SO61295,20191201,14751,480,Northwest|United States|North America,Internet,1,2.29,2.29,0.86,1.43,0.0000
SO61296 - 1,SO61296,20191201,14996,485,Germany|Germany|Europe,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO61297 - 1,SO61297,20191201,12627,541,United Kingdom|United Kingdom|Europe,Internet,1,28.99,28.99,10.84,18.15,0.0000
SO61297 - 2,SO61297,20191201,12627,530,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61297 - 3,SO61297,20191201,12627,479,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61297 - 4,SO61297,20191201,12627,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61297 - 5,SO61297,20191201,12627,489,United Kingdom|United Kingdom|Europe,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61298 - 1,SO61298,20191201,18155,530,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61298 - 2,SO61298,20191201,18155,225,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61298 - 3,SO61298,20191201,18155,214,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61299 - 1,SO61299,20191201,12411,537,Southwest|United States|North America,Internet,1,35.00,35.00,13.09,21.91,0.0000
SO61299 - 2,SO61299,20191201,12411,528,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61300 - 1,SO61300,20191201,13164,485,Southwest|United States|North America,Internet,1,21.98,21.98,8.22,13.76,0.0000
SO61300 - 2,SO61300,20191201,13164,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO61300 - 3,SO61300,20191201,13164,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61300 - 4,SO61300,20191201,13164,471,Southwest|United States|North America,Internet,1,63.50,63.50,23.75,39.75,0.0000
SO61301 - 1,SO61301,20191201,16747,378,Northwest|United States|North America,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO61301 - 2,SO61301,20191201,16747,529,Northwest|United States|North America,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO61301 - 3,SO61301,20191201,16747,540,Northwest|United States|North America,Internet,1,32.60,32.60,12.19,20.41,0.0000
SO61302 - 1,SO61302,20191201,14486,363,Southwest|United States|North America,Internet,1,2294.99,2294.99,1251.98,1043.01,0.0000
SO61302 - 2,SO61302,20191201,14486,477,Southwest|United States|North America,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61302 - 3,SO61302,20191201,14486,478,Southwest|United States|North America,Internet,1,9.99,9.99,3.74,6.25,0.0000
SO61303 - 1,SO61303,20191201,13602,563,United Kingdom|United Kingdom|Europe,Internet,1,2384.07,2384.07,1481.94,902.13,0.0000
SO61303 - 2,SO61303,20191201,13602,222,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61304 - 1,SO61304,20191201,12473,560,United Kingdom|United Kingdom|Europe,Internet,1,1214.85,1214.85,755.15,459.70,0.0000
SO61304 - 2,SO61304,20191201,12473,477,United Kingdom|United Kingdom|Europe,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61304 - 3,SO61304,20191201,12473,479,United Kingdom|United Kingdom|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61304 - 4,SO61304,20191201,12473,214,United Kingdom|United Kingdom|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61305 - 1,SO61305,20191201,20236,583,Australia|Australia|Pacific,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO61306 - 1,SO61306,20191201,23431,580,Australia|Australia|Pacific,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO61306 - 2,SO61306,20191201,23431,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61306 - 3,SO61306,20191201,23431,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61307 - 1,SO61307,20191201,20260,582,Australia|Australia|Pacific,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO61307 - 2,SO61307,20191201,20260,217,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61308 - 1,SO61308,20191201,20246,372,Australia|Australia|Pacific,Internet,1,2443.35,2443.35,1554.95,888.40,0.0000
SO61308 - 2,SO61308,20191201,20246,477,Australia|Australia|Pacific,Internet,1,4.99,4.99,1.87,3.12,0.0000
SO61308 - 3,SO61308,20191201,20246,479,Australia|Australia|Pacific,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61309 - 1,SO61309,20191201,13625,355,Australia|Australia|Pacific,Internet,1,2319.99,2319.99,1265.62,1054.37,0.0000
SO61309 - 2,SO61309,20191201,13625,483,Australia|Australia|Pacific,Internet,1,120.00,120.00,44.88,75.12,0.0000
SO61310 - 1,SO61310,20191201,13541,584,Germany|Germany|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61310 - 2,SO61310,20191201,13541,538,Germany|Germany|Europe,Internet,1,21.49,21.49,8.04,13.45,0.0000
SO61311 - 1,SO61311,20191201,22466,606,France|France|Europe,Internet,1,539.99,539.99,343.65,196.34,0.0000
SO61311 - 2,SO61311,20191201,22466,479,France|France|Europe,Internet,1,8.99,8.99,3.36,5.63,0.0000
SO61312 - 1,SO61312,20191201,29082,566,Australia|Australia|Pacific,Internet,1,742.35,742.35,461.44,280.91,0.0000
SO61313 - 1,SO61313,20191202,11427,583,Germany|Germany|Europe,Internet,1,1700.99,1700.99,1082.51,618.48,0.0000
SO61313 - 2,SO61313,20191202,11427,225,Germany|Germany|Europe,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61313 - 3,SO61313,20191202,11427,222,Germany|Germany|Europe,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61314 - 1,SO61314,20191202,11211,483,Canada|Canada|North America,Internet,1,120.00,120.00,44.88,75.12,0.0000
SO61315 - 1,SO61315,20191202,15146,539,Australia|Australia|Pacific,Internet,1,24.99,24.99,9.35,15.64,0.0000
SO61315 - 2,SO61315,20191202,15146,529,Australia|Australia|Pacific,Internet,1,3.99,3.99,1.49,2.50,0.0000
SO61315 - 3,SO61315,20191202,15146,222,Australia|Australia|Pacific,Internet,1,34.99,34.99,13.09,21.90,0.0000
SO61315 - 4,SO61315,20191202,15146,490,Australia|Australia|Pacific,Internet,1,53.99,53.99,41.57,12.42,0.0000
SO61315 - 5,SO61315,20191202,15146,225,Australia|Australia|Pacific,Internet,1,8.99,8.99,6.92,2.07,0.0000
SO61316 - 1,SO61316,20191202,21187,536,Australia|Australia|Pacific,Internet,1,29.99,29.99,11.22,18.77,0.0000
